CustomerName,Age,MaritalStatus,IncomeRange,Gender,TotalChildren,ChildrenAtHome,Education,Occupation,HomeOwner,Cars
Pedro Kapoor,72,1,25000,0,4,0,2,2,1,2
Pedro Lopez,47,1,50000,0,0,0,5,3,1,0
Pedro Madan,58,1,75000,0,5,4,5,5,1,1
Pedro Malhotra,43,1,100000,0,0,5,2,4,0,2
Pedro Martin,68,0,25000,0,2,1,1,3,1,2
Pedro Martinez,54,1,50000,0,1,0,4,2,1,1
Pedro Mehta,40,0,25000,0,0,0,2,1,0,1
Pedro Moreno,47,1,150000,0,1,0,5,4,1,0
Pedro Muñoz,48,0,75000,0,0,0,4,5,0,1
Pedro Navarro,42,1,25000,0,0,0,1,1,1,2
Pedro Patel,54,1,150000,0,1,3,4,4,1,1
Pedro Prasad,68,1,150000,0,4,5,2,4,1,3
Pedro Raman,55,0,25000,0,1,0,5,3,1,0
Pedro Ramos,41,0,25000,0,0,0,1,1,0,2
Pedro Rana,48,0,75000,0,0,0,4,5,0,1
Pedro Rodriguez,40,1,25000,0,1,1,2,1,1,0
Pedro Romero,63,1,50000,0,1,0,4,2,1,1
Pedro Rubio,66,0,50000,0,3,0,3,3,0,2
Pedro Ruiz,46,1,50000,0,0,0,4,3,1,0
Pedro Sai,41,0,50000,0,0,0,3,3,0,1
Pedro Sanz,64,0,150000,0,4,5,3,5,0,3
Pedro Sara,50,0,25000,0,4,4,1,1,1,0
Pedro Serrano,76,1,50000,0,2,0,4,4,0,2
Pedro Suarez,45,0,100000,0,0,0,4,5,0,4
Pedro Subram,57,1,75000,0,4,0,5,2,1,0
Pedro Suri,41,0,75000,0,0,0,4,5,1,2
Pedro Torres,45,1,75000,0,1,0,5,5,1,0
Pedro Vance,42,0,50000,0,3,3,3,3,1,2
Pedro Vazquez,72,1,150000,0,3,4,4,4,1,4
Peggy Smith,44,0,50000,1,0,0,2,1,1,1
Peter Anand,48,1,50000,0,1,1,4,3,1,0
Peter Black,52,0,75000,0,0,0,4,5,0,1
Peter Chander,38,1,50000,0,4,4,3,3,0,2
Peter Deng,37,0,25000,0,0,0,4,3,1,0
Peter Goel,76,1,50000,0,2,0,3,3,0,2
Peter Jai,43,1,50000,0,1,1,4,2,1,1
Peter Kumar,74,0,50000,0,1,0,4,3,0,0
Peter Luo,65,0,100000,0,4,1,2,5,1,3
Peter Nara,43,0,50000,0,0,0,5,2,0,0
Peter Nath,42,0,25000,0,0,0,1,1,0,2
Peter Pal,42,0,100000,0,0,0,4,5,0,3
Peter Rai,45,1,75000,0,2,0,5,5,1,0
Peter Raje,58,1,25000,0,1,0,5,3,1,0
Peter Raji,53,1,75000,0,4,2,4,5,1,2
Peter Saddow,51,1,25000,1,4,3,1,1,1,2
Peter Shan,62,0,50000,0,3,0,1,3,0,2
Peter Sharma,60,1,100000,0,2,3,2,5,1,4
Peter She,43,1,50000,0,1,1,4,2,1,0
Peter Tang,55,0,150000,0,1,3,3,5,1,4
Peter Xie,53,0,50000,0,3,3,3,3,1,0
Peter Xu,47,1,100000,0,1,0,5,4,1,0
Petr Lazecky,70,1,50000,1,5,0,2,5,1,3
Phil Spencer,43,1,100000,0,0,5,2,4,1,2
Philip Alonso,44,0,25000,0,0,0,1,1,1,2
Philip Alvarez,56,1,75000,0,5,4,3,2,1,3
Philip Blanco,52,1,75000,0,3,3,4,5,1,2
Philip Carlson,48,0,75000,0,0,0,4,5,1,1
Philip Diaz,53,1,50000,0,1,0,4,2,1,0
Philip Dominguez,44,1,100000,0,0,0,4,5,1,3
Philip Gill,57,1,50000,0,3,0,5,3,0,0
Philip Gomez,68,1,75000,0,2,1,3,5,1,2
Philip Gutierrez,54,1,75000,0,1,0,4,5,1,1
Philip Hernandez,54,1,75000,0,1,0,4,5,1,1
Philip Jimenez,74,1,75000,0,5,0,4,4,1,2
Philip Moreno,45,0,50000,0,0,0,2,1,0,1
Philip Moyer,48,0,25000,0,1,1,3,1,0,0
Philip Navarro,63,1,150000,0,2,5,3,5,0,2
Philip Ortega,59,1,25000,0,1,0,3,1,0,0
Philip Ramos,45,1,75000,0,1,0,5,5,1,0
Philip Romero,60,1,100000,0,2,0,2,2,0,2
Philip Rubio,40,0,75000,0,0,0,4,5,0,2
Philip Ruiz,69,1,75000,0,2,1,3,5,1,1
Philip Sanz,52,0,25000,0,2,2,2,1,1,2
Philip Suarez,36,0,25000,0,0,0,1,1,0,2
Philip Torres,59,1,75000,0,3,2,3,5,0,0
Phillip Arun,64,1,25000,0,2,0,3,1,0,1
Phillip Chapman,42,0,50000,0,3,3,3,3,1,2
Phillip Fernandez,50,1,50000,0,1,1,4,2,1,2
Phillip Garcia,69,1,100000,0,5,1,1,2,1,4
Phillip Gonzalez,44,1,100000,0,0,5,2,4,1,3
Phillip Kapoor,47,1,100000,0,4,4,5,4,1,0
Phillip Lopez,76,1,25000,0,2,0,4,3,1,1
Phillip Madan,42,1,50000,0,1,1,4,2,1,0
Phillip Malhotra,53,0,75000,0,0,0,4,5,0,1
Phillip Martinez,44,1,50000,0,1,1,4,2,1,1
Phillip Mehta,41,0,50000,0,0,0,3,3,0,1
Phillip Perez,58,1,150000,0,2,3,4,4,1,4
Phillip Prasad,42,0,25000,0,0,0,1,1,0,2
Phillip Raman,66,1,100000,0,3,4,3,4,1,4
Phillip Rana,58,0,50000,0,1,0,4,3,1,0
Phillip Rodriguez,59,1,150000,0,2,4,2,5,1,4
Phillip Sai,47,1,50000,0,0,0,5,2,0,0
Phillip Sara,48,1,75000,0,5,5,4,5,1,3
Phillip Smith,80,1,50000,0,2,0,5,4,1,2
Phillip Sullivan,62,0,25000,0,2,0,3,1,0,1
Phillip Suri,37,1,25000,0,0,0,4,3,1,0
Phillip Vance,53,0,75000,0,0,0,4,5,0,2
Pieter Uittenbogaard,37,1,50000,1,0,0,3,2,1,1
Pieter Wycoff,44,1,75000,1,1,0,5,2,1,0
Preston Arun,50,0,75000,0,0,0,5,2,0,0
Preston Chapman,53,1,75000,0,3,2,4,5,1,2
Preston Garcia,43,0,100000,0,0,0,4,5,0,3
Preston Gonzalez,47,0,25000,0,0,0,3,1,0,1
Preston Kapoor,51,0,100000,0,0,0,4,4,0,1
Preston Lopez,47,0,50000,0,0,0,5,3,1,0
Preston Madan,63,0,25000,0,2,1,2,1,1,2
Preston Mehta,47,1,100000,0,1,0,5,4,1,0
Preston Patel,54,1,50000,0,4,0,5,3,1,0
Preston Perez,53,1,75000,0,3,2,4,5,1,2
Preston Prasad,36,0,25000,0,0,0,3,1,0,1
Preston Raman,67,1,100000,0,3,4,3,4,1,4
Preston Ray,46,0,25000,0,0,0,3,1,1,1
Preston Rodriguez,44,0,50000,0,4,4,3,3,1,2
Preston Sai,47,1,100000,0,1,0,5,4,1,0
Preston Sanchez,53,1,50000,0,1,0,4,2,1,0
Preston Sara,46,0,25000,0,0,0,3,1,0,1
Preston Smith,69,1,50000,0,2,1,2,5,1,1
Preston Subram,47,0,50000,0,0,0,4,3,0,0
Preston Suri,79,0,25000,0,2,0,4,3,1,1
Priscilla Anand,53,0,75000,1,4,2,4,5,1,2
Priscilla Andersen,47,0,50000,1,0,0,5,2,1,0
Priscilla Black,57,0,150000,1,0,0,5,4,0,1
Priscilla Chande,48,1,50000,1,0,0,5,3,0,0
Priscilla Chander,73,1,50000,1,1,0,4,3,1,0
Priscilla Deng,50,0,100000,1,2,0,4,5,0,0
Priscilla Goel,48,0,50000,1,1,1,4,3,0,0
Priscilla Kumar,45,0,75000,1,1,0,5,5,1,0
Priscilla Lal,55,1,50000,1,4,3,2,2,1,3
Priscilla Luo,38,1,25000,1,0,0,3,1,1,1
Priscilla Nara,64,1,50000,1,3,0,2,2,1,2
Priscilla Nath,59,1,150000,1,2,4,3,5,1,3
Priscilla Pal,60,0,150000,1,3,4,2,5,1,4
Priscilla Rai,47,1,50000,1,0,0,5,3,1,0
Priscilla Raje,42,0,50000,1,0,0,3,3,1,1
Priscilla Raji,40,0,25000,1,0,0,2,1,0,1
Priscilla Sharma,51,0,25000,1,2,2,2,1,1,0
Priscilla She,45,0,25000,1,0,0,1,1,1,2
Priscilla Shen,49,0,75000,1,2,2,4,5,0,1
Priscilla Tang,51,1,50000,1,1,1,4,2,1,2
Priscilla Xu,46,0,50000,1,2,2,3,3,1,0
Priscilla Yuan,45,0,25000,1,0,0,1,1,0,2
Punya Palit,47,0,50000,0,2,2,4,2,0,0
Rachael Arun,58,0,25000,1,1,0,4,1,1,0
Rachael Chandra,57,1,50000,1,0,0,4,3,1,0
Rachael Fernandez,36,0,25000,1,0,0,3,1,0,1
Rachael Gonzalez,67,1,150000,1,5,5,2,4,0,4
Rachael Kapoor,50,1,100000,1,5,5,5,4,1,3
Rachael Lopez,50,1,100000,1,5,5,5,4,0,3
Rachael Madan,65,1,50000,1,3,0,2,2,0,2
Rachael Martinez,52,0,25000,1,3,3,2,1,0,0
Rachael Mehta,78,1,75000,1,5,0,5,4,1,2
Rachael Patel,45,1,100000,1,0,5,2,4,0,4
Rachael Perez,54,1,75000,1,5,4,3,2,0,2
Rachael Prasad,41,1,50000,1,1,1,4,2,1,0
Rachael Raman,53,0,75000,1,0,0,4,5,0,1
Rachael Rana,53,0,75000,1,0,0,4,5,0,1
Rachael Rodriguez,66,0,50000,1,3,0,3,3,0,2
Rachael Sai,51,0,75000,1,3,3,4,5,1,1
Rachael Sanchez,51,0,50000,1,3,3,4,2,1,3
Rachael Sara,38,0,25000,1,0,0,2,1,0,1
Rachael Smith,51,1,100000,1,5,5,3,5,1,3
Rachael Suri,55,0,75000,1,1,0,3,2,1,1
Rachael Vance,55,1,25000,1,1,0,4,1,1,0
Rachel Alexander,41,0,50000,1,3,3,3,3,1,0
Rachel Anderson,64,1,75000,1,2,1,1,2,1,2
Rachel Bailey,43,0,75000,1,0,0,3,2,0,2
Rachel Blue,81,1,75000,1,2,0,5,4,1,2
Rachel Blue,66,0,75000,1,2,1,3,5,1,2
Rachel Bradley,49,0,150000,1,0,1,5,4,0,1
Rachel Brown,48,0,75000,1,0,0,4,5,0,1
Rachel Bryant,38,1,50000,1,0,0,2,2,0,2
Rachel Butler,64,1,50000,1,3,0,3,5,1,2
Rachel Clark,39,0,50000,1,0,0,3,2,0,2
Rachel Coleman,74,1,150000,1,2,3,4,4,1,4
Rachel Cook,71,0,150000,1,4,4,3,5,0,4
Rachel Cox,37,0,50000,1,0,0,1,3,0,2
Rachel Davis,66,0,75000,1,2,1,3,5,1,2
Rachel Diaz,50,0,150000,1,0,1,5,4,0,3
Rachel Flores,39,0,25000,1,0,0,2,1,0,1
Rachel Foster,71,0,50000,1,2,1,1,2,1,3
Rachel Garcia,58,1,100000,1,5,0,5,5,1,0
Rachel Gonzales,66,1,75000,1,2,1,3,5,1,1
Rachel Gray,77,1,150000,1,2,4,5,4,0,1
Rachel Griffin,51,0,75000,1,2,2,4,5,1,1
Rachel Hall,73,1,150000,1,2,4,4,4,1,4
Rachel Harris,44,0,75000,1,0,0,3,2,1,2
Rachel Henderson,62,1,75000,1,3,1,2,5,1,0
Rachel Howard,51,1,150000,1,1,1,5,4,1,4
Rachel Hughes,62,0,75000,1,2,0,1,2,1,2
Rachel Jackson,42,0,50000,1,0,0,3,2,1,1
Rachel James,52,0,25000,1,3,2,1,1,1,2
Rachel Jenkins,69,1,75000,1,5,0,4,4,1,3
Rachel Johnson,56,1,150000,1,1,3,2,5,1,4
Rachel Jones,37,0,50000,1,0,0,3,2,1,1
Rachel Kelly,76,1,75000,1,5,0,5,4,1,2
Rachel Lee,47,1,75000,1,1,0,5,5,1,0
Rachel Lewis,60,1,50000,1,1,0,3,3,1,1
Rachel Long,56,0,100000,1,5,4,3,5,0,3
Rachel Martin,84,0,50000,1,2,0,5,4,0,2
Rachel Martinez,46,1,50000,1,1,1,4,2,1,0
Rachel Miller,71,1,75000,1,4,0,4,4,1,2
Rachel Moore,41,0,50000,1,0,0,2,2,1,2
Rachel Morgan,37,0,50000,1,0,0,3,2,0,1
Rachel Morris,54,1,100000,1,1,2,3,5,1,3
Rachel Murphy,73,0,75000,1,4,0,4,4,1,2
Rachel Patterson,65,1,75000,1,2,1,3,5,1,2
Rachel Perry,62,1,50000,1,1,0,3,3,1,1
Rachel Powell,39,0,25000,1,0,0,2,1,0,2
Rachel Price,42,1,50000,1,3,3,3,3,1,2
Rachel Ramirez,61,0,50000,1,1,0,2,3,0,2
Rachel Reed,63,1,150000,1,4,5,3,5,1,2
Rachel Richardson,45,1,75000,1,1,0,5,5,1,0
Rachel Rivera,69,1,50000,1,2,1,2,5,0,1
Rachel Robinson,72,0,50000,1,5,0,1,3,0,2
Rachel Rodriguez,47,0,25000,1,2,2,2,1,1,1
Rachel Rogers,66,1,75000,1,2,1,3,5,1,2
Rachel Ross,49,0,50000,1,0,0,4,5,1,1
Rachel Russell,53,1,100000,1,4,3,3,5,1,2
Rachel Sanchez,64,0,50000,1,3,0,3,5,1,2
Rachel Sanders,50,1,75000,1,4,0,5,5,1,0
Rachel Simmons,40,0,25000,1,0,0,2,1,0,1
Rachel Smith,40,1,50000,1,0,0,2,2,0,2
Rachel Taylor,46,1,75000,1,4,0,5,5,1,0
Rachel Thomas,58,0,50000,1,2,0,3,3,1,1
Rachel Thompson,49,0,50000,1,2,2,4,2,0,1
Rachel Walker,40,0,75000,1,0,0,3,5,0,2
Rachel Ward,79,1,75000,1,3,0,5,4,0,2
Rachel Washington,54,1,75000,1,1,0,3,2,1,1
Rachel White,50,1,150000,1,1,1,5,4,1,4
Rachel Williams,43,0,75000,1,0,0,3,5,1,2
Rachel Wilson,65,1,75000,1,2,1,3,5,0,2
Rachel Wood,53,0,100000,1,0,0,3,5,1,1
Rafael Anand,53,0,75000,0,0,0,4,5,0,1
Rafael Andersen,44,1,100000,0,0,5,2,4,1,3
Rafael Black,60,0,75000,0,2,0,2,2,1,2
Rafael Cai,55,0,25000,0,1,0,5,3,1,0
Rafael Chande,69,0,100000,0,5,0,1,2,0,2
Rafael Chen,39,0,50000,0,0,0,1,3,0,2
Rafael Deng,46,0,50000,0,2,2,3,3,1,0
Rafael Gao,51,0,75000,0,0,0,4,5,0,1
Rafael Goel,38,1,50000,0,4,4,3,3,1,0
Rafael He,73,1,25000,0,3,0,3,1,1,1
Rafael Hu,71,0,100000,0,5,0,3,5,0,2
Rafael Huang,51,1,150000,0,2,2,4,4,1,3
Rafael Jai,57,1,100000,0,5,0,4,5,1,1
Rafael Kumar,42,0,75000,0,0,0,4,5,1,4
Rafael Lal,44,1,100000,0,0,0,4,5,1,3
Rafael Li,74,1,75000,0,3,0,5,4,1,2
Rafael Liang,49,0,50000,0,1,1,4,3,0,0
Rafael Lin,77,1,50000,0,2,0,4,4,1,2
Rafael Liu,43,1,50000,0,1,0,5,2,1,0
Rafael Lu,36,0,25000,0,0,0,1,1,0,2
Rafael Luo,54,1,50000,0,4,0,5,3,1,0
Rafael Ma,69,1,25000,0,2,1,1,3,1,2
Rafael Nara,48,1,75000,0,5,5,4,5,1,3
Rafael Nath,57,0,100000,0,1,0,4,5,1,1
Rafael Pal,60,1,25000,0,1,0,4,3,1,0
Rafael Rai,51,1,75000,0,3,3,4,5,1,1
Rafael Raje,47,1,150000,0,1,0,5,4,1,1
Rafael Raji,48,1,50000,0,1,0,4,3,1,0
Rafael Shan,70,1,75000,0,5,0,4,4,1,3
Rafael Sharma,79,1,75000,0,4,0,5,4,1,2
Rafael She,36,1,25000,0,0,0,3,1,1,1
Rafael Shen,55,1,75000,0,1,0,3,2,1,1
Rafael Sun,50,1,100000,0,0,0,4,5,0,1
Rafael Tang,50,0,100000,0,5,5,5,4,1,3
Rafael Wang,41,0,50000,0,0,0,3,3,1,1
Rafael Wu,44,0,50000,0,2,2,3,3,1,0
Rafael Xie,77,1,150000,0,2,3,4,4,1,4
Rafael Xu,54,1,75000,0,1,0,4,5,1,1
Rafael Xu,42,0,100000,0,0,0,4,5,1,3
Rafael Yang,49,0,25000,0,1,1,3,1,0,1
Rafael Ye,74,1,75000,0,5,0,4,4,1,2
Rafael Yuan,45,1,100000,0,0,5,2,4,1,3
Rafael Zeng,41,1,50000,0,0,0,2,2,1,1
Rafael Zhang,43,0,25000,0,0,0,1,1,0,2
Rafael Zhao,61,1,150000,0,3,4,3,5,1,3
Rafael Zhou,79,1,50000,0,2,0,3,3,0,2
Rafael Zhu,61,1,50000,0,1,0,3,3,1,1
Rakesh Tangirala,71,1,50000,1,5,0,2,5,0,2
Ralph Beck,50,1,50000,0,0,0,4,5,1,0
Ram Thirunavukkarasu,57,0,50000,0,2,0,3,3,0,1
Ramón Cai,66,1,150000,0,4,5,4,4,1,3
Ramon Chen,60,1,25000,0,2,0,3,1,1,0
Ramon Gao,53,1,50000,0,3,3,3,3,0,0
Ramon Guo,47,0,25000,0,0,0,3,1,0,1
Ramon He,40,0,25000,0,0,0,2,1,1,2
Ramon Hu,51,0,75000,0,0,0,4,5,0,1
Ramon Huang,41,1,50000,0,0,0,2,2,1,2
Ramon Li,78,1,50000,0,2,0,4,4,1,2
Ramon Lin,53,0,25000,0,3,2,1,1,1,2
Ramon Liu,52,1,75000,0,4,4,4,2,1,3
Ramon Lu,77,1,50000,0,2,0,3,3,0,2
Ramon Ma,42,1,75000,0,0,0,3,5,1,2
Ramon She,53,0,25000,0,3,3,2,1,1,1
Ramon Wu,65,1,150000,0,4,5,2,5,0,3
Ramon Xu,45,0,50000,0,0,0,2,1,1,1
Ramon Yang,67,1,150000,0,5,5,2,4,1,4
Ramon Ye,37,0,25000,0,0,0,3,1,0,1
Ramon Zeng,45,1,100000,0,0,0,4,5,1,4
Ramon Zhang,43,1,100000,0,0,5,2,4,0,2
Ramon Zhao,45,0,50000,0,2,2,3,3,1,1
Ramon Zheng,50,0,50000,0,0,0,4,5,1,0
Ramon Zhou,45,0,25000,0,0,0,1,1,0,2
Randall Alonso,66,1,150000,0,4,5,3,4,1,2
Randall Alvarez,56,0,75000,0,1,0,3,2,0,1
Randall Blanco,48,1,75000,0,2,2,4,2,1,1
Randall Carlson,39,0,50000,0,0,0,3,3,0,1
Randall Diaz,74,0,50000,0,2,0,4,4,0,2
Randall Dominguez,61,1,100000,0,2,1,2,5,0,2
Randall Gill,63,1,150000,0,3,5,4,4,1,3
Randall Gomez,49,1,75000,0,5,5,4,5,1,4
Randall Gutierrez,59,1,150000,0,3,4,3,5,1,2
Randall Hernandez,43,0,50000,0,0,0,5,2,0,0
Randall Martin,46,1,100000,0,2,0,4,5,1,0
Randall Moreno,51,0,75000,0,0,0,4,5,0,1
Randall Munoz,59,1,150000,0,2,4,2,5,1,4
Randall Navarro,43,0,50000,0,0,0,5,2,0,0
Randall Ortega,54,0,75000,0,1,0,4,5,0,1
Randall Ramos,45,1,150000,0,0,5,4,4,1,4
Randall Romero,55,0,50000,0,4,0,5,3,1,0
Randall Rubio,49,1,75000,0,2,2,4,5,1,1
Randall Ruiz,41,1,50000,0,0,0,2,2,1,1
Randall Sanz,43,0,25000,0,0,0,1,1,0,2
Randall Serrano,43,1,100000,0,0,5,2,4,1,2
Randall Suarez,48,1,75000,0,2,2,4,5,1,1
Randall Torres,52,1,50000,0,1,0,4,2,1,0
Randall Vazquez,51,0,75000,0,0,0,4,5,0,1
Randy Chen,49,1,100000,0,5,5,5,4,0,2
Randy Gao,48,1,75000,0,2,2,4,5,1,1
Randy Guo,54,1,75000,0,5,4,3,2,1,2
Randy He,50,1,50000,0,1,1,4,2,1,2
Randy Hu,54,1,50000,0,1,0,4,2,1,1
Randy Huang,37,0,25000,0,0,0,4,3,0,0
Randy Liang,44,1,150000,0,4,5,2,4,0,4
Randy Lin,58,1,25000,0,1,0,4,1,1,0
Randy Liu,66,1,50000,0,3,0,3,3,0,2
Randy Lu,45,1,100000,0,0,0,4,5,1,4
Randy Ma,72,1,150000,0,3,4,4,4,0,4
Randy She,72,0,100000,0,5,0,3,5,0,2
Randy Sun,42,0,75000,0,0,0,3,5,0,2
Randy Wang,50,1,100000,0,5,5,4,5,1,3
Randy Wu,47,0,50000,0,2,2,4,2,0,0
Randy Xu,58,0,150000,0,0,1,5,4,0,2
Randy Yang,38,0,25000,0,0,0,3,1,0,1
Randy Ye,49,0,50000,0,0,0,4,5,0,0
Randy Zeng,80,1,25000,0,1,0,5,3,1,0
Randy Zhang,56,1,50000,0,3,0,5,3,1,0
Randy Zhao,38,0,25000,0,0,0,4,3,1,0
Randy Zheng,37,1,25000,0,0,0,3,1,0,1
Randy Zhou,61,1,150000,0,3,4,3,5,1,4
Randy Zhu,46,1,75000,0,4,0,5,5,1,0
Raquel Alonso,50,0,150000,1,0,0,5,4,0,3
Raquel Alvarez,53,0,25000,1,3,2,1,1,1,2
Raquel Dominguez,69,1,50000,1,2,0,3,3,0,2
Raquel Gill,66,1,100000,1,3,4,3,4,1,4
Raquel Gutierrez,46,1,50000,1,0,0,5,3,0,0
Raquel Hernandez,69,1,50000,1,2,0,3,3,0,2
Raquel Moreno,50,1,100000,1,0,0,5,2,1,0
Raquel Romero,49,1,75000,1,5,5,4,5,1,4
Raquel Torres,54,0,50000,1,1,0,3,3,1,1
Raul Black,36,0,25000,0,0,0,1,1,1,2
Raul Chande,49,1,100000,0,5,5,5,4,1,2
Raul Chander,64,1,100000,0,4,1,2,5,0,2
Raul Deng,51,0,25000,0,2,2,2,1,1,1
Raul Goel,54,0,75000,0,1,0,4,5,0,1
Raul Jai,57,0,75000,0,4,0,5,2,0,0
Raul Kumar,53,1,50000,0,1,0,4,2,1,0
Raul Luo,38,0,25000,0,0,0,3,1,0,1
Raul Nara,49,1,50000,0,0,0,4,3,1,0
Raul Nath,55,0,25000,0,1,1,3,1,0,0
Raul Rai,43,1,150000,0,5,5,1,5,1,4
Raul Raje,79,1,50000,0,2,0,4,4,1,2
Raul Raji,36,1,25000,0,0,0,1,1,0,2
Raul Shan,51,0,50000,0,2,2,3,3,1,1
Raul Sharma,63,1,75000,0,2,0,5,4,1,2
Raul She,37,0,50000,0,3,3,3,3,1,2
Raul Shen,39,0,50000,0,5,5,3,3,1,3
Raul Tang,49,0,25000,0,1,1,3,1,0,1
Raul Xu,36,1,25000,0,0,0,1,1,1,2
Raymond Arthur,50,1,100000,0,0,0,5,4,1,0
Raymond Chandra,48,1,50000,0,1,1,4,3,1,0
Raymond Fernandez,48,1,150000,0,1,0,5,4,1,3
Raymond Gonzalez,45,0,50000,0,0,0,2,1,1,1
Raymond Kapoor,37,0,50000,0,3,3,3,3,1,1
Raymond Kovar,47,1,50000,0,0,0,4,3,0,0
Raymond Lopez,70,1,150000,0,3,4,5,4,1,4
Raymond Madan,37,0,25000,0,0,0,4,3,1,0
Raymond Malhotra,58,1,150000,0,2,3,3,5,1,4
Raymond Martinez,58,0,150000,0,2,3,4,4,0,4
Raymond Prasad,45,1,75000,0,1,1,5,2,1,0
Raymond Raman,48,1,100000,0,5,5,4,5,1,4
Raymond Rana,48,1,75000,0,5,5,4,5,1,3
Raymond Rodriguez,76,1,25000,0,2,0,3,1,1,1
Raymond Sai,58,1,100000,0,4,0,5,2,0,0
Raymond Sam,44,0,50000,0,0,0,2,1,1,1
Raymond Sanchez,48,0,50000,0,0,0,5,3,1,0
Raymond Sara,55,1,25000,0,1,0,4,1,0,0
Raymond Srini,49,1,25000,0,1,1,3,1,1,1
Raymond Subram,36,1,25000,0,0,0,3,1,0,1
Raymond Suri,53,1,100000,0,0,2,3,5,1,2
Rebecca Adams,45,0,50000,1,0,0,2,1,0,1
Rebecca Allen,68,1,75000,1,2,1,4,4,1,0
Rebecca Baker,63,1,75000,1,3,1,1,2,1,2
Rebecca Campbell,51,0,50000,1,0,0,4,5,0,1
Rebecca Collins,54,1,75000,1,1,0,3,2,1,1
Rebecca Evans,62,1,75000,1,3,1,2,5,1,0
Rebecca Gonzalez,68,0,75000,1,2,1,3,5,1,1
Rebecca Green,40,0,50000,1,0,0,3,2,0,1
Rebecca Hernandez,40,0,25000,1,0,0,2,1,0,1
Rebecca Hill,37,0,50000,1,0,0,3,2,0,1
Rebecca King,61,0,100000,1,5,0,5,2,1,0
Rebecca Lopez,41,0,50000,1,0,0,2,2,0,2
Rebecca Mitchell,62,1,50000,1,1,0,2,1,1,1
Rebecca Nicholls,58,0,100000,1,4,0,5,2,1,0
Rebecca Parker,48,0,100000,1,2,0,4,4,0,3
Rebecca Perez,59,1,100000,1,2,1,4,4,1,0
Rebecca Phillips,53,0,75000,1,0,0,4,5,0,1
Rebecca Roberts,78,0,75000,1,3,0,5,4,0,2
Rebecca Robinson,51,1,75000,1,3,3,4,5,1,1
Rebecca Scott,50,0,50000,1,0,0,4,5,0,0
Rebecca Turner,55,0,75000,1,1,0,4,5,1,1
Rebecca Wright,67,0,75000,1,2,1,3,5,0,2
Rebecca Young,64,1,75000,1,3,1,2,5,1,2
Rebekah Alonso,39,0,25000,1,0,0,2,1,0,1
Rebekah Arthur,55,0,75000,1,1,0,3,2,1,1
Rebekah Blanco,71,1,100000,1,2,3,4,4,0,4
Rebekah Carlson,51,1,50000,1,1,1,4,2,1,2
Rebekah Chandra,38,1,25000,1,0,0,4,3,0,0
Rebekah Diaz,66,1,25000,1,2,1,1,3,1,2
Rebekah Dominguez,39,0,25000,1,0,0,4,3,0,0
Rebekah Fernandez,55,0,25000,1,1,0,5,3,1,0
Rebekah Garcia,67,1,25000,1,2,1,1,3,1,2
Rebekah Gomez,79,0,150000,1,2,3,4,4,0,4
Rebekah Gonzalez,71,1,25000,1,4,0,2,2,1,2
Rebekah Gutierrez,39,0,50000,1,5,5,3,3,1,2
Rebekah Hernandez,44,0,50000,1,1,1,3,3,0,1
Rebekah Johnsen,71,1,150000,1,3,4,5,4,1,4
Rebekah Kapoor,49,1,50000,1,5,5,2,2,1,3
Rebekah Kovár,53,1,75000,1,4,2,4,5,1,2
Rebekah Lopez,57,0,25000,1,2,0,3,1,1,1
Rebekah Malhotra,54,0,25000,1,1,0,5,1,0,0
Rebekah Martin,67,0,100000,1,5,1,2,4,1,3
Rebekah Martinez,42,0,50000,1,0,0,3,3,0,1
Rebekah Mehta,67,0,50000,1,2,1,2,5,1,2
Rebekah Moreno,48,0,25000,1,3,3,2,1,1,0
Rebekah Munoz,50,0,50000,1,0,0,4,5,1,0
Rebekah Navarro,46,1,50000,1,1,1,4,2,1,1
Rebekah Patel,75,0,50000,1,1,0,4,3,1,0
Rebekah Perez,42,0,50000,1,0,0,3,3,0,1
Rebekah Prasad,58,1,150000,1,2,4,3,5,1,1
Rebekah Raman,64,1,25000,1,3,0,3,1,0,2
Rebekah Ramos,45,0,100000,1,0,5,2,4,1,4
Rebekah Romero,67,1,100000,1,5,1,2,4,1,3
Rebekah Rubio,44,0,25000,1,0,0,1,1,0,2
Rebekah Ruiz,81,1,75000,1,2,0,5,4,1,2
Rebekah Sai,80,0,25000,1,1,0,5,3,1,0
Rebekah Sandberg,75,1,75000,1,3,0,5,4,1,2
Rebekah Sara,44,0,75000,1,1,0,5,2,0,0
Rebekah Serrano,37,1,25000,1,0,0,4,3,0,0
Rebekah Srini,36,1,50000,1,0,0,2,2,0,2
Rebekah Suarez,45,1,150000,1,0,5,1,5,1,4
Rebekah Subram,51,1,75000,1,3,3,4,5,1,1
Rebekah Suri,40,0,25000,1,0,0,2,1,0,1
Rebekah Torres,48,1,50000,1,1,0,4,3,1,0
Rebekah Vazquez,49,1,100000,1,4,4,4,5,1,0
Regina Arthur,41,0,100000,1,0,0,4,5,0,2
Regina Chandra,57,0,25000,1,2,0,3,1,1,1
Regina Fernandez,41,1,25000,1,0,0,1,1,1,2
Regina Garcia,69,1,75000,1,4,1,4,4,1,1
Regina Gonzalez,50,0,75000,1,5,0,5,5,1,0
Regina Kapoor,56,1,75000,1,5,4,3,2,0,3
